data,ano,mes,modalidade,fluxo_energia,detalhe,valor_kwh
2011-03-01,2011,3,Energia Entregue,Requisitos,Energia Medida (kWh),63837463
2011-03-01,2011,3,Energia Entregue,Requisitos,Energia Medida (kWh),10347783
2011-03-01,2011,3,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),47430063
2011-03-01,2011,3,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",16407400
2011-03-01,2011,3,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),8729770
2011-03-01,2011,3,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",1618013
2011-03-01,2011,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),215781347
2011-03-01,2011,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),113064916
2011-03-01,2011,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),102716432
2011-03-01,2011,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),203011869
2011-03-01,2011,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),98690661
2011-03-01,2011,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),104321208
2011-04-01,2011,4,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1195889
2011-04-01,2011,4,Energia Recebida,Disponibilidades,Energia Medida (kWh),1101376357
2011-04-01,2011,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1113633600
2011-04-01,2011,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),13087957
2011-04-01,2011,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),63176835
2011-04-01,2011,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),995051330
2011-04-01,2011,4,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",42317478
2011-04-01,2011,4,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),11061354
2011-04-01,2011,4,Energia Vendida,Requisitos,Energia Medida (kWh),871870370
2011-04-01,2011,4,Energia Vendida,Requisitos,Energia Faturada (kWh),884660740
2011-04-01,2011,4,Energia Vendida,Requisitos,Energia Medida (kWh),1205211
2011-04-01,2011,4,Energia Vendida,Requisitos,Energia Faturada (kWh),1209687
2011-04-01,2011,4,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),14502205
2011-04-01,2011,4,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),82401543
2011-04-01,2011,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",256641355
2011-04-01,2011,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",518325267
2011-04-01,2011,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",507977
2011-04-01,2011,4,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",697234
2011-04-01,2011,4,Energia Entregue,Requisitos,Energia Medida (kWh),61905434
2011-04-01,2011,4,Energia Entregue,Requisitos,Energia Medida (kWh),10279767
2011-04-01,2011,4,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),45550617
2011-04-01,2011,4,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",16354817
2011-04-01,2011,4,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),8698019
2011-04-01,2011,4,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",1581748
2011-04-01,2011,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),168372817
2011-04-01,2011,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),68473766
2011-04-01,2011,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),99899051
2011-04-01,2011,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),155577972
2011-04-01,2011,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),54081331
2011-04-01,2011,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),101496641
2011-05-01,2011,5,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1230252
2011-05-01,2011,5,Energia Recebida,Disponibilidades,Energia Medida (kWh),1061389663
2011-05-01,2011,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1071426500
2011-05-01,2011,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),13802084
2011-05-01,2011,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),59955309
2011-05-01,2011,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),955992761
2011-05-01,2011,5,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",41676347
2011-05-01,2011,5,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),8806585
2011-05-01,2011,5,Energia Vendida,Requisitos,Energia Medida (kWh),811946815
2011-05-01,2011,5,Energia Vendida,Requisitos,Energia Faturada (kWh),823991845
2011-05-01,2011,5,Energia Vendida,Requisitos,Energia Medida (kWh),1234511
2011-05-01,2011,5,Energia Vendida,Requisitos,Energia Faturada (kWh),1238419
2011-05-01,2011,5,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),10337683
2011-05-01,2011,5,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),72081106
2011-05-01,2011,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",245824589
2011-05-01,2011,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",483703437
2011-05-01,2011,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",433559
2011-05-01,2011,5,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",800952
2011-05-01,2011,5,Energia Entregue,Requisitos,Energia Medida (kWh),72252377
2011-05-01,2011,5,Energia Entregue,Requisitos,Energia Medida (kWh),9720162
2011-05-01,2011,5,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),54730443
2011-05-01,2011,5,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",17521934
2011-05-01,2011,5,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),8090289
2011-05-01,2011,5,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",1629873
2011-05-01,2011,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),176272635
2011-05-01,2011,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),84648117
2011-05-01,2011,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),91624519
2011-05-01,2011,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),164223698
2011-05-01,2011,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),71052522
2011-05-01,2011,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),93171176
2011-06-01,2011,6,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1132351
2011-06-01,2011,6,Energia Recebida,Disponibilidades,Energia Medida (kWh),1041290320
2011-06-01,2011,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1051849125
2011-06-01,2011,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),14273486
2011-06-01,2011,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),58786698
2011-06-01,2011,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),938763234
2011-06-01,2011,6,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",40025707
2011-06-01,2011,6,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),9426454
2011-06-01,2011,6,Energia Vendida,Requisitos,Energia Medida (kWh),791308479
2011-06-01,2011,6,Energia Vendida,Requisitos,Energia Faturada (kWh),804291970
2011-06-01,2011,6,Energia Vendida,Requisitos,Energia Medida (kWh),1094894
2011-06-01,2011,6,Energia Vendida,Requisitos,Energia Faturada (kWh),1098971
2011-06-01,2011,6,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),13977006
2011-06-01,2011,6,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),68658201
2011-06-01,2011,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",238336489
2011-06-01,2011,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",470336783
2011-06-01,2011,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",418433
2011-06-01,2011,6,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",676461
2011-06-01,2011,6,Energia Entregue,Requisitos,Energia Medida (kWh),73736905
2011-06-01,2011,6,Energia Entregue,Requisitos,Energia Medida (kWh),10589199
2011-06-01,2011,6,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),56546723
2011-06-01,2011,6,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",17190182
2011-06-01,2011,6,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),9093522
2011-06-01,2011,6,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",1495677
2011-06-01,2011,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),175119648
2011-06-01,2011,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),86706709
2011-06-01,2011,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),88412939
2011-06-01,2011,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),162132080
2011-06-01,2011,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),72187772
2011-06-01,2011,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),89944308
2011-07-01,2011,7,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),69276589
2011-07-01,2011,7,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1151594
2011-07-01,2011,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",244618114
2011-07-01,2011,7,Energia Recebida,Disponibilidades,Energia Medida (kWh),1040509725
2011-07-01,2011,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",450069037
2011-07-01,2011,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1052618786
2011-07-01,2011,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",427020
2011-07-01,2011,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),15580862
2011-07-01,2011,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",744242
2011-07-01,2011,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),60263236
2011-07-01,2011,7,Energia Entregue,Requisitos,Energia Medida (kWh),76156688
2011-07-01,2011,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),934841606
2011-07-01,2011,7,Energia Entregue,Requisitos,Energia Medida (kWh),12021848
2011-07-01,2011,7,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",41933081
2011-07-01,2011,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),59130828
2011-07-01,2011,7,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),10957467
2011-07-01,2011,7,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",17025860
2011-07-01,2011,7,Energia Vendida,Requisitos,Energia Medida (kWh),779198418
2011-07-01,2011,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),8974140
2011-07-01,2011,7,Energia Vendida,Requisitos,Energia Faturada (kWh),791961491
2011-07-01,2011,7,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",3047708
2011-07-01,2011,7,Energia Vendida,Requisitos,Energia Medida (kWh),1171261
2011-07-01,2011,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),184070571
2011-07-01,2011,7,Energia Vendida,Requisitos,Energia Faturada (kWh),1175135
2011-07-01,2011,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),97761724
2011-07-01,2011,7,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),15234679
2011-07-01,2011,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),86308846
2011-07-01,2011,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),171303624
2011-07-01,2011,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),83475555
2011-07-01,2011,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),87828069
2011-08-01,2011,8,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1156638
2011-08-01,2011,8,Energia Recebida,Disponibilidades,Energia Medida (kWh),1086760641
2011-08-01,2011,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1098561563
2011-08-01,2011,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),15658828
2011-08-01,2011,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),63498764
2011-08-01,2011,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),977234599
2011-08-01,2011,8,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",42169371
2011-08-01,2011,8,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),10644284
2011-08-01,2011,8,Energia Vendida,Requisitos,Energia Medida (kWh),817059420
2011-08-01,2011,8,Energia Vendida,Requisitos,Energia Faturada (kWh),831114477
2011-08-01,2011,8,Energia Vendida,Requisitos,Energia Medida (kWh),1033140
2011-08-01,2011,8,Energia Vendida,Requisitos,Energia Faturada (kWh),1037889
2011-08-01,2011,8,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),15721035
2011-08-01,2011,8,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),68960937
2011-08-01,2011,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",264459977
2011-08-01,2011,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",467917471
2011-08-01,2011,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",439482
2011-08-01,2011,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",593659
2011-08-01,2011,8,Energia Entregue,Requisitos,Energia Medida (kWh),80448215
2011-08-01,2011,8,Energia Entregue,Requisitos,Energia Medida (kWh),13258353
2011-08-01,2011,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),62122836
2011-08-01,2011,8,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",18325379
2011-08-01,2011,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),9508566
2011-08-01,2011,8,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",3749786
2011-08-01,2011,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),186762435
2011-08-01,2011,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),95494994
2011-08-01,2011,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),91267441
2011-08-01,2011,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),172702629
2011-08-01,2011,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),79700923
2011-08-01,2011,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),93001706
2011-09-01,2011,9,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1161242
2011-09-01,2011,9,Energia Recebida,Disponibilidades,Energia Medida (kWh),1059267404
2011-09-01,2011,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1084530751
2011-09-01,2011,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),14491987
2011-09-01,2011,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),63982453
2011-09-01,2011,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),968239856
2011-09-01,2011,9,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",37816454
2011-09-01,2011,9,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),24102105
2011-09-01,2011,9,Energia Vendida,Requisitos,Energia Medida (kWh),816732240
2011-09-01,2011,9,Energia Vendida,Requisitos,Energia Faturada (kWh),827716584
2011-09-01,2011,9,Energia Vendida,Requisitos,Energia Medida (kWh),1077349
2011-09-01,2011,9,Energia Vendida,Requisitos,Energia Faturada (kWh),1081880
2011-09-01,2011,9,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),15169152
2011-09-01,2011,9,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),74295752
2011-09-01,2011,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",248480448
2011-09-01,2011,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",478786888
2011-09-01,2011,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",426933
2011-09-01,2011,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",650416
2011-09-01,2011,9,Energia Entregue,Requisitos,Energia Medida (kWh),73192718
2011-09-01,2011,9,Energia Entregue,Requisitos,Energia Medida (kWh),13073005
2011-09-01,2011,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),55393785
2011-09-01,2011,9,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",17798933
2011-09-01,2011,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),9608868
2011-09-01,2011,9,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",3464136
2011-09-01,2011,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),180455439
2011-09-01,2011,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),89116263
2011-09-01,2011,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),91339176
2011-09-01,2011,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),169466563
2011-09-01,2011,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),76827633
2011-09-01,2011,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),92638930
2011-10-01,2011,10,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1255378
2011-10-01,2011,10,Energia Recebida,Disponibilidades,Energia Medida (kWh),1131437427
2011-10-01,2011,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1162202007
2011-10-01,2011,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),14007000
2011-10-01,2011,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),69593000
2011-10-01,2011,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1030323007
2011-10-01,2011,10,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",48279000
2011-10-01,2011,10,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),29509202
2011-10-01,2011,10,Energia Vendida,Requisitos,Energia Medida (kWh),855304058
2011-10-01,2011,10,Energia Vendida,Requisitos,Energia Faturada (kWh),867151556
2011-10-01,2011,10,Energia Vendida,Requisitos,Energia Medida (kWh),1122216
2011-10-01,2011,10,Energia Vendida,Requisitos,Energia Faturada (kWh),1127338
2011-10-01,2011,10,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),13433660
2011-10-01,2011,10,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),73835922
2011-10-01,2011,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",269799583
2011-10-01,2011,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",498234893
2011-10-01,2011,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",482457
2011-10-01,2011,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",639759
2011-10-01,2011,10,Energia Entregue,Requisitos,Energia Medida (kWh),75880266
